TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,Fraud,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,LogReg_Fraud,DBSCAN_Cluster,DBSCAN_Fraud
TX001955,AC00231,310.09,2023-11-24 16:49:29,Debit,Detroit,D000405,89.18.54.235,M068,Branch,36,Doctor,166,1,9962.5,2024-11-04 08:10:52,-29863283.0,False,0,0.808108974004065,False,False,0.16815766449017738,False,False,0,False
TX001956,AC00449,80.38,2023-03-06 16:25:52,Debit,Kansas City,D000686,1.238.163.61,M064,Online,52,Doctor,116,1,9662.88,2024-11-04 08:09:54,-52587842.0,False,0,0.6645564470455269,False,False,0.2004653394023207,False,False,0,False
TX001957,AC00248,26.1,2023-12-01 17:45:05,Credit,Detroit,D000017,170.154.69.105,M032,Branch,66,Doctor,115,1,5243.0,2024-11-04 08:10:24,-29255119.0,False,3,0.6602659031851205,False,False,0.200238391714269,False,False,0,False
TX001958,AC00301,845.14,2023-01-09 16:21:35,Credit,Oklahoma City,D000154,8.244.162.185,M026,Branch,73,Retired,183,1,1702.65,2024-11-04 08:11:10,-57426575.0,False,2,1.9877187432593886,False,False,0.10045636829168281,False,False,0,False
TX001959,AC00023,59.73,2023-05-22 16:38:39,Debit,Fresno,D000681,186.57.149.225,M019,ATM,27,Student,56,1,800.93,2024-11-04 08:10:10,-45934291.0,False,4,1.1223509861329883,False,False,0.19713011480445314,False,False,0,False
TX001960,AC00272,758.77,2023-06-23 16:12:15,Debit,San Antonio,D000332,163.69.89.200,M009,ATM,60,Engineer,114,1,7231.47,2024-11-04 08:08:24,-43170969.0,False,2,1.1833072414571775,False,False,0.18227656183113478,False,False,0,False
TX001961,AC00377,301.51,2023-02-24 16:33:33,Debit,Charlotte,D000509,193.190.29.63,M089,ATM,22,Student,284,1,1052.31,2024-11-04 08:11:09,-53451456.0,False,4,2.3615913605800225,False,False,0.113367973545201,False,False,0,False
TX001962,AC00276,418.03,2023-09-04 17:46:40,Debit,Austin,D000391,47.167.178.158,M051,Online,58,Doctor,161,1,10721.29,2024-11-04 08:08:43,-36858123.0,False,0,1.1368256155345142,False,False,0.16604294387424384,False,False,0,False
TX001963,AC00427,118.06,2023-05-24 17:07:57,Credit,Las Vegas,D000441,7.146.35.122,M082,Branch,32,Doctor,31,1,13560.63,2024-11-04 08:07:10,-45759553.0,False,0,1.8180821950148243,False,False,0.11052995378348196,False,False,0,False
TX001964,AC00220,483.92,2023-10-16 18:57:30,Debit,New York,D000046,145.179.219.57,M092,ATM,70,Retired,115,1,3138.0,2024-11-04 08:06:59,-33224969.0,False,3,1.1354858993660568,False,False,0.1809082520453124,False,False,0,False
TX001965,AC00370,78.93,2023-02-17 16:41:31,Debit,Mesa,D000602,211.45.75.44,M099,ATM,38,Doctor,145,1,9916.24,2024-11-04 08:12:17,-54055846.0,False,0,0.6802666421212784,False,False,0.17727578020015117,False,False,0,False
TX001966,AC00187,36.63,2023-05-04 17:02:55,Debit,Miami,D000560,16.94.155.46,M094,ATM,75,Retired,261,1,7941.73,2024-11-04 08:07:35,-47487880.0,False,3,2.467823300661454,False,False,0.04814600555407467,False,False,0,False
TX001967,AC00293,87.85,2023-12-13 17:25:54,Debit,Colorado Springs,D000654,184.146.10.88,M062,Branch,49,Engineer,63,1,3753.24,2024-11-04 08:07:16,-28219282.0,False,3,1.107426192448193,False,False,0.20354091713832262,False,False,0,False
TX001968,AC00203,1001.83,2023-07-17 17:46:06,Debit,Philadelphia,D000220,89.18.54.235,M051,Online,31,Doctor,55,1,9733.83,2024-11-04 08:11:43,-41091937.0,False,2,1.780954187792464,False,False,0.08319339909258394,False,False,0,False
TX001969,AC00016,705.34,2023-09-12 18:52:56,Debit,Washington,D000562,63.67.150.226,M026,Online,59,Doctor,124,1,5003.22,2024-11-04 08:12:18,-36163162.0,False,2,1.0751021904868767,False,False,0.19064375291167263,False,False,0,False
TX001970,AC00189,146.55,2023-08-03 18:35:54,Debit,Virginia Beach,D000163,82.75.200.117,M002,Online,54,Retired,124,5,4087.44,2024-11-04 08:07:38,-39619904.0,True,1,1.8205020114543184,False,True,0.02639500976768916,False,True,0,False
TX001971,AC00005,116.89,2023-11-20 16:31:15,Debit,Columbus,D000328,146.250.144.172,M064,Online,71,Retired,226,1,4880.31,2024-11-04 08:06:37,-30209722.0,False,3,1.7223375315623093,False,False,0.12350011790051008,False,False,0,False
TX001972,AC00190,106.41,2023-01-16 16:37:34,Debit,Los Angeles,D000473,84.237.126.96,M063,Branch,57,Retired,87,1,1310.38,2024-11-04 08:07:01,-56820567.0,False,3,1.0058780701711671,False,False,0.201650439242669,False,False,0,False
TX001973,AC00480,1087.9,2023-03-27 18:06:17,Debit,Boston,D000549,112.86.148.212,M053,ATM,78,Retired,103,1,2513.51,2024-11-04 08:12:04,-50767547.0,False,2,2.008545913741269,False,False,0.06226934146726182,False,False,0,False
TX001974,AC00407,584.41,2023-01-02 16:51:47,Debit,Las Vegas,D000326,124.180.225.109,M051,ATM,23,Student,41,1,4475.22,2024-11-04 08:11:29,-58029582.0,False,4,1.8195264113568597,False,False,0.15165378637495924,False,False,0,False
TX001975,AC00195,584.98,2023-06-12 16:25:22,Credit,Chicago,D000175,201.95.180.152,M093,Branch,55,Retired,121,1,6521.05,2024-11-04 08:07:59,-44120557.0,False,2,1.3600583784182323,False,False,0.21371928784747452,False,False,0,False
TX001976,AC00260,79.21,2023-11-24 17:52:34,Debit,Colorado Springs,D000014,165.143.173.165,M055,Branch,56,Retired,140,1,1615.04,2024-11-04 08:07:01,-29859267.0,False,3,1.0031655806500852,False,False,0.20780081286376872,False,False,0,False
TX001977,AC00006,173.13,2023-10-05 16:46:31,Credit,Atlanta,D000485,5.50.152.168,M044,Online,20,Student,288,1,1490.34,2024-11-04 08:07:24,-34183253.0,False,4,2.423252033136807,False,False,0.10312945092753523,False,False,0,False
TX001978,AC00294,335.7,2023-01-30 17:47:41,Debit,El Paso,D000180,184.57.159.204,M012,ATM,80,Retired,57,1,6601.44,2024-11-04 08:10:11,-55606950.0,False,3,1.467812230309853,False,False,0.12146998884828625,False,False,0,False
TX001979,AC00327,1225.5,2023-11-27 16:02:08,Credit,Las Vegas,D000507,156.187.182.236,M066,Online,50,Doctor,109,1,8611.17,2024-11-04 08:11:41,-29606973.0,True,2,1.4588884986775685,False,True,0.07300298357608803,False,False,0,False
TX001980,AC00013,422.81,2023-11-20 16:07:20,Debit,Los Angeles,D000050,77.92.193.22,M036,Branch,28,Student,193,1,1929.28,2024-11-04 08:10:28,-30211388.0,False,4,1.2277606057136852,False,False,0.18826637558134518,False,False,0,False
TX001981,AC00386,135.43,2023-10-06 16:14:51,Debit,San Jose,D000626,120.170.93.69,M031,ATM,57,Retired,92,1,5315.83,2024-11-04 08:08:57,-34098846.0,False,3,0.501108772109913,False,False,0.22609512320990144,False,False,0,False
TX001982,AC00256,584.88,2023-12-19 17:19:47,Debit,Philadelphia,D000202,91.204.200.167,M042,ATM,26,Student,121,1,548.45,2024-11-04 08:11:03,-27701476.0,False,4,1.2441738695757907,False,False,0.18393810487285156,False,False,0,False
TX001983,AC00439,308.94,2023-04-03 16:35:29,Debit,Los Angeles,D000650,49.20.211.229,M092,Online,25,Student,167,1,1931.66,2024-11-04 08:07:47,-50167938.0,False,4,0.7168943591955206,False,False,0.20397668320035323,False,False,0,False
TX001984,AC00088,295.93,2023-02-20 17:26:39,Debit,Boston,D000414,145.179.219.57,M021,Branch,36,Doctor,117,1,1050.63,2024-11-04 08:09:56,-53793797.0,False,4,0.6190080771008244,False,False,0.19755637793459352,False,False,0,False
TX001985,AC00303,1512.99,2023-08-08 17:15:50,Debit,Philadelphia,D000032,195.164.171.146,M071,Online,19,Student,50,1,9963.39,2024-11-04 08:09:45,-39192835.0,True,2,3.0011541625329023,False,True,-0.024561016800355495,True,True,0,False
TX001986,AC00245,77.44,2023-06-26 16:28:59,Debit,Washington,D000218,195.164.171.146,M011,Branch,58,Retired,268,1,1950.63,2024-11-04 08:10:59,-42910920.0,False,3,2.3664505121781625,False,False,0.10658339812947748,False,False,0,False
TX001987,AC00188,92.5,2023-09-25 16:22:10,Credit,Seattle,D000520,113.137.153.101,M080,Online,40,Engineer,70,1,6295.45,2024-11-04 08:08:25,-35048775.0,False,0,1.3469533072979438,False,False,0.20213580663575592,False,False,0,False
TX001988,AC00225,97.74,2023-09-04 16:46:29,Credit,Los Angeles,D000211,218.238.171.184,M046,Online,41,Engineer,137,1,4113.63,2024-11-04 08:07:15,-36861646.0,False,4,1.162064173212396,False,False,0.20554288313769903,False,False,0,False
TX001989,AC00278,291.68,2023-08-07 18:07:57,Debit,Columbus,D000021,72.128.135.172,M058,ATM,21,Student,90,1,1451.02,2024-11-04 08:11:59,-39276242.0,False,4,0.5698281218840756,False,False,0.20562850250654685,False,False,0,False
TX001990,AC00311,56.96,2023-06-26 17:38:30,Debit,Albuquerque,D000379,70.130.169.235,M011,ATM,22,Student,135,1,1597.85,2024-11-04 08:07:18,-42906528.0,False,4,0.6742948847815154,False,False,0.1969172585875208,False,False,0,False
TX001991,AC00206,436.8,2023-07-03 16:15:11,Debit,Seattle,D000619,19.228.76.177,M082,Online,27,Student,92,1,1256.33,2024-11-04 08:10:00,-42306889.0,False,4,0.8234110459633406,False,False,0.21184650343083833,False,False,0,False
TX001992,AC00329,259.49,2023-06-09 16:31:56,Debit,Austin,D000433,162.151.179.167,M045,Online,72,Retired,292,1,7320.61,2024-11-04 08:07:31,-44379335.0,False,3,2.7252253142534504,False,False,0.054945985744595305,False,False,0,False
TX001993,AC00338,726.26,2023-02-13 17:13:49,Debit,Omaha,D000386,69.160.14.157,M035,Online,57,Retired,147,1,2150.38,2024-11-04 08:06:49,-54399180.0,False,2,1.2247787703633082,False,False,0.18163714442629159,False,False,0,False
TX001994,AC00409,568.68,2023-04-25 18:47:16,Debit,Houston,D000283,189.248.139.91,M075,ATM,72,Retired,101,1,2940.04,2024-11-04 08:08:39,-48259283.0,False,3,1.4563045588913373,False,False,0.16063953614670085,False,False,0,False
TX001995,AC00114,77.57,2023-12-13 17:02:21,Debit,Atlanta,D000441,136.104.90.223,M091,Online,49,Doctor,225,1,12801.93,2024-11-04 08:07:54,-28220733.0,False,0,1.6840909374596853,False,False,0.10492024910325681,False,False,0,False
TX001996,AC00460,999.28,2023-05-22 17:45:50,Debit,Boston,D000032,125.89.163.224,M050,Online,29,Engineer,40,1,4272.41,2024-11-04 08:12:15,-45930385.0,False,2,1.4738905180256516,False,False,0.09543678241663622,False,False,0,False
TX001997,AC00373,14.16,2023-01-09 16:49:07,Credit,Oklahoma City,D000665,12.240.113.200,M076,Branch,74,Retired,290,1,5399.76,2024-11-04 08:10:20,-57424873.0,False,3,2.7070885598629966,False,False,0.048341787696734584,False,False,0,False
TX001998,AC00021,1142.83,2023-07-14 17:44:23,Credit,Omaha,D000493,219.98.242.240,M028,Branch,61,Retired,48,1,2467.39,2024-11-04 08:11:26,-41351223.0,False,2,1.6310902164217607,False,False,0.09010091687288213,False,False,0,False
TX001999,AC00235,61.33,2023-09-20 18:18:00,Debit,Raleigh,D000201,167.95.191.52,M018,ATM,27,Engineer,129,1,7537.4,2024-11-04 08:06:27,-35473707.0,False,0,1.3029346114748004,False,False,0.1828687858177211,False,False,0,False
TX002000,AC00261,27.64,2023-06-09 17:14:26,Debit,New York,D000044,208.142.57.37,M065,Online,54,Engineer,23,1,7498.51,2024-11-04 08:08:22,-44376836.0,False,3,1.6609447633866552,False,False,0.1587369626930336,False,False,0,False
TX002001,AC00456,3.85,2023-04-17 16:27:27,Debit,San Jose,D000058,72.192.101.196,M025,ATM,29,Doctor,32,1,10506.41,2024-11-04 08:08:51,-48958884.0,False,0,1.7772124869042565,False,False,0.10209516369421778,False,False,0,False
TX002002,AC00332,431.22,2023-04-21 16:25:49,Credit,Austin,D000301,111.226.226.202,M051,Branch,73,Retired,129,1,6505.98,2024-11-04 08:07:30,-48613301.0,False,3,1.1477880970420677,False,False,0.17756941694277978,False,False,0,False
TX002003,AC00245,178.55,2023-12-15 16:16:30,Debit,Houston,D000630,16.250.113.156,M076,Branch,55,Engineer,67,1,7568.4,2024-11-04 08:12:21,-28050951.0,False,3,1.0857897234420957,False,False,0.21450075463814972,False,False,0,False
TX002004,AC00388,248.76,2023-05-24 16:12:18,Debit,Denver,D000334,80.75.92.66,M091,ATM,18,Student,56,1,546.46,2024-11-04 08:06:33,-45762855.0,False,4,1.0760652957362176,False,False,0.16475456240670988,False,False,0,False
TX002005,AC00008,76.16,2023-11-21 16:45:29,Debit,San Francisco,D000539,100.128.70.210,M060,ATM,23,Student,99,1,1072.25,2024-11-04 08:12:04,-30122795.0,False,4,0.6613985374004104,False,False,0.20238759484526125,False,False,0,False
TX002006,AC00066,347.25,2023-01-30 18:49:52,Debit,Indianapolis,D000646,33.28.138.82,M062,ATM,69,Doctor,250,1,7273.55,2024-11-04 08:08:01,-55603089.0,False,3,2.1783625476269624,False,False,0.1034308636707344,False,False,0,False
TX002007,AC00227,28.04,2023-02-15 16:37:09,Debit,Los Angeles,D000101,114.223.129.47,M008,ATM,57,Doctor,146,5,11197.54,2024-11-04 08:12:17,-54228908.0,True,1,2.472801540216752,False,True,-0.02017993451843314,True,True,0,False
TX002008,AC00352,325.98,2023-07-20 16:58:39,Debit,Washington,D000232,141.241.241.128,M086,ATM,19,Student,277,1,782.35,2024-11-04 08:08:23,-40835384.0,False,4,2.302561723825189,False,False,0.09570206497627176,False,False,0,False
TX002009,AC00481,249.56,2023-11-20 16:05:05,Debit,New York,D000617,49.10.93.200,M083,Branch,76,Retired,246,1,4444.95,2024-11-04 08:11:08,-30211563.0,False,3,2.0694426964557797,False,False,0.08202792398552938,False,False,0,False
TX002010,AC00341,17.43,2023-02-23 16:21:38,Debit,Albuquerque,D000574,155.19.119.0,M042,ATM,56,Doctor,33,1,10658.88,2024-11-04 08:08:36,-53538418.0,False,0,1.642790675458891,False,False,0.13040442413752917,False,False,0,False
TX002011,AC00065,198.01,2023-04-24 17:46:41,Credit,Austin,D000145,83.80.89.29,M005,Branch,26,Student,40,1,250.93,2024-11-04 08:10:09,-48349408.0,False,4,1.2179583302843555,False,False,0.18273727789922023,False,False,0,False
TX002012,AC00248,585.58,2023-09-04 16:13:40,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,23,Student,55,1,1729.02,2024-11-04 08:09:16,-36863736.0,False,4,1.5454601303886997,False,False,0.17442790449002316,False,False,0,False
TX002013,AC00177,434.67,2023-12-05 18:33:02,Credit,Virginia Beach,D000107,13.149.61.4,M024,Online,27,Student,124,1,1298.13,2024-11-04 08:10:09,-28906627.0,False,4,0.7052634014415787,False,False,0.2121275153261949,False,False,0,False
TX002014,AC00139,510.7,2023-06-07 16:35:27,Credit,Nashville,D000167,156.96.135.18,M040,Online,27,Student,294,1,5828.48,2024-11-04 08:07:57,-44551950.0,False,4,2.8594310150670896,False,False,0.08243134533413365,False,False,0,False
TX002015,AC00252,331.98,2023-08-28 16:40:01,Debit,Denver,D000302,60.153.124.80,M047,ATM,74,Retired,12,1,7600.99,2024-11-04 08:09:26,-37466965.0,False,3,1.828891498075151,False,False,0.10294794803438134,False,False,0,False
TX002016,AC00286,199.54,2023-10-10 17:24:33,Debit,Portland,D000631,16.250.113.156,M070,Online,56,Engineer,268,1,9603.73,2024-11-04 08:10:49,-33749176.0,False,0,2.134715565446775,False,False,0.10927509117310341,False,False,0,False
TX002017,AC00001,212.97,2023-11-14 16:56:34,Debit,Atlanta,D000492,45.241.13.208,M003,Online,59,Engineer,178,1,4180.4,2024-11-04 08:10:42,-30726848.0,False,3,0.9539167581917255,False,False,0.20424474320681318,False,False,0,False
TX002018,AC00453,270.56,2023-02-17 16:57:32,Debit,Philadelphia,D000203,57.166.147.242,M038,Online,23,Student,139,1,1268.44,2024-11-04 08:08:05,-54054633.0,False,4,0.35743900704758774,False,False,0.20297350769312195,False,False,0,False
TX002019,AC00291,306.37,2023-06-27 18:26:08,Debit,Colorado Springs,D000484,21.122.39.207,M015,ATM,26,Engineer,120,1,9609.67,2024-11-04 08:07:43,-42817295.0,False,0,1.0932234712132873,False,False,0.1685876329150266,False,False,0,False
TX002020,AC00113,643.02,2023-10-02 17:47:19,Credit,Detroit,D000534,34.125.226.63,M065,ATM,38,Doctor,85,1,11989.39,2024-11-04 08:07:01,-34438782.0,False,0,1.6729273153195905,False,False,0.13300888490120838,False,False,0,False
TX002021,AC00390,98.48,2023-02-16 17:14:41,Debit,Miami,D000440,202.194.199.70,M090,Branch,47,Engineer,12,1,9538.92,2024-11-04 08:11:29,-54140208.0,False,0,1.6928616725971335,False,False,0.14197146738100308,False,False,0,False
TX002022,AC00345,889.01,2023-08-29 17:55:07,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,36,Engineer,169,1,4826.88,2024-11-04 08:11:23,-37376176.0,False,2,0.913622176849242,False,False,0.14290595153543412,False,False,0,False
TX002023,AC00011,537.86,2023-09-19 16:44:21,Debit,Kansas City,D000159,144.228.168.6,M001,Online,27,Student,134,1,293.06,2024-11-04 08:09:27,-35565906.0,False,4,1.1241157014660523,False,False,0.17954326123865383,False,False,0,False
TX002024,AC00106,241.18,2023-05-30 18:29:15,Debit,Mesa,D000616,12.240.113.200,M025,ATM,25,Student,162,1,1445.53,2024-11-04 08:06:56,-45236261.0,False,4,0.5957874774475772,False,False,0.20990159719595458,False,False,0,False
TX002025,AC00087,130.54,2023-04-05 17:20:36,Debit,Atlanta,D000544,173.135.78.201,M074,ATM,64,Doctor,94,1,11204.62,2024-11-04 08:09:50,-49992554.0,False,0,1.26060735219057,False,False,0.1638672101878922,False,False,0,False
TX002026,AC00441,800.29,2023-12-04 16:25:27,Credit,San Diego,D000400,115.196.150.105,M033,Branch,20,Student,84,1,693.4,2024-11-04 08:11:42,-29000775.0,False,2,1.8817520015528733,False,False,0.15509457191138737,False,False,0,False
TX002027,AC00069,8.81,2023-05-22 16:57:30,Debit,Dallas,D000462,35.67.21.23,M046,Online,57,Doctor,165,1,13523.65,2024-11-04 08:09:40,-45933130.0,False,0,1.46764658587954,False,False,0.12303245349937686,False,False,0,False
TX002028,AC00020,28.52,2023-06-02 16:54:12,Debit,Detroit,D000700,40.10.25.102,M021,ATM,20,Student,163,1,662.51,2024-11-04 08:08:28,-44982856.0,False,4,1.0174770383119938,False,False,0.1628439513962885,False,False,0,False
TX002029,AC00172,431.31,2023-05-01 16:18:16,Credit,Atlanta,D000363,223.189.165.37,M021,Online,23,Student,99,1,342.73,2024-11-04 08:09:29,-47749873.0,False,4,0.8450146475359464,False,False,0.18731740720943107,False,False,0,False
TX002030,AC00237,885.33,2023-08-22 18:41:50,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16,2024-11-04 08:10:03,-37978093.0,False,2,1.1534986541485162,False,False,0.12615350748349952,False,False,0,False
TX002031,AC00186,199.23,2023-09-04 16:04:27,Debit,Tucson,D000183,24.148.92.177,M052,ATM,29,Engineer,54,1,9834.0,2024-11-04 08:07:46,-36864199.0,False,0,1.3553904050528882,False,False,0.1696104732468166,False,False,0,False
TX002032,AC00165,42.26,2023-10-26 16:19:25,Debit,Raleigh,D000214,59.132.247.252,M080,ATM,44,Doctor,171,1,268.77,2024-11-04 08:09:35,-32370610.0,False,4,1.439016463939713,False,False,0.15665136813621955,False,False,0,False
TX002033,AC00438,166.06,2023-07-14 16:06:06,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,30,Engineer,172,1,5397.68,2024-11-04 08:07:04,-41356858.0,False,4,1.2419550755136979,False,False,0.19146745029274043,False,False,0,False
TX002034,AC00435,357.72,2023-08-07 17:29:48,Debit,Miami,D000334,3.70.1.133,M082,ATM,53,Retired,25,1,7659.5,2024-11-04 08:11:19,-39278491.0,False,3,1.6585342153703158,False,False,0.17420816701272152,False,False,0,False
TX002035,AC00472,588.37,2023-01-05 17:48:29,Debit,Dallas,D000482,49.20.211.229,M100,Online,28,Student,284,1,1926.08,2024-11-04 08:07:39,-57766750.0,False,4,2.6358086762601753,False,False,0.10536549026096298,False,False,0,False
TX002036,AC00446,72.82,2023-11-10 16:50:35,Debit,Houston,D000453,25.188.196.47,M063,Online,68,Doctor,127,1,6911.62,2024-11-04 08:06:49,-31072574.0,False,3,0.840991878180643,False,False,0.1960567653165729,False,False,0,False
TX002037,AC00427,162.36,2023-11-22 16:10:32,Debit,Tucson,D000315,125.89.163.224,M069,Online,36,Engineer,147,1,7527.04,2024-11-04 08:09:02,-30038310.0,False,0,0.8814304286826087,False,False,0.2026671575506278,False,False,0,False
TX002038,AC00230,584.82,2023-10-17 16:11:26,Credit,Nashville,D000594,201.114.165.141,M057,Online,43,Doctor,109,1,12071.1,2024-11-04 08:09:47,-33148701.0,False,0,1.3690215746347625,False,False,0.14518189386185448,False,False,0,False
TX002039,AC00172,38.15,2023-10-06 16:37:16,Credit,Oklahoma City,D000682,110.235.207.187,M065,Online,72,Retired,129,1,1425.47,2024-11-04 08:12:23,-34097707.0,False,3,1.1518216614617227,False,False,0.14579898052627455,False,False,0,False
TX002040,AC00103,477.54,2023-08-21 17:20:05,Credit,San Francisco,D000386,29.168.185.63,M063,ATM,23,Student,52,1,1598.63,2024-11-04 08:06:48,-38069203.0,False,4,1.307955722001988,False,False,0.1806280176418304,False,False,0,False
TX002041,AC00467,639.57,2023-12-18 16:25:18,Debit,Philadelphia,D000166,189.183.50.147,M013,Branch,60,Doctor,43,1,11726.47,2024-11-04 08:12:02,-27791204.0,False,0,2.0901456113895582,False,False,0.12089970140331086,False,False,0,False
